"Author","Title","Year","Publication","DOI"
"Anton Firc, Kamil Malinka, and Petr Hanáček","Deepfake Speech Detection: A Spectrogram Analysis","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3605098.3635911"
"Xingyu Zhang, Siyu Zhao, Zeen Song, Huijie Guo, Jianqi Zhang, Changwen Zheng, and Wenwen Qiang","Not All Frequencies Are Created Equal: Towards a Dynamic Fusion of Frequencies in Time-Series Forecasting","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3664647.3681210"
"Yi Luo, Cong Han, and Nima Mesgarani","Group Communication With Context Codec for Lightweight Source Separation","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3078640"
"Penghao Wang, Jingzhi Hu, Chao Liu, and Jun Luo","RefleXnoop: Passwords Snooping on NLoS Laptops Leveraging Screen-Induced Sound Reflection","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3658644.3670341"
"Panlu You, Wanting Jing, Xiaolian Gao, and Dapeng Cheng","Research on Chest Medical Image Modality Transfer Using GANs","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3644116.3644152"
"Yi-He Liu, Jiang-Ming Kuang, Jing Xu, Ji-Ning Yang, and Shuang Zhang","Design and Verification of Terahertz Wave Photoswitch Based on Silicon Photonic Crystal","2018","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3195106.3195142"
"Zhong-Qiu Wang, Peidong Wang, and DeLiang Wang","Multi-microphone Complex Spectral Mapping for Utterance-wise and Continuous Speech Separation","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3083405"
"Hongjiang Liu, Zhigang Li, Tao Zhou, Yajing Niu, and Haochen Liu","An Improved FFS Model for Student Grade Prediction","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3660043.3660108"
"Huayu Chen, Junxiang Li, Huanhuan He, Jing Zhu, Shuting Sun, Xiaowei Li, and Bin Hu","Toward the Construction of Affective Brain-Computer Interface: A Systematic Review","2025","Surv. 57, 6, Article 156 (June 2025), 56 pages","https://doi.org/10.1145/3712259"
"Godliver Owomugisha, Ephraim Nuwamanya, John A. Quinn, Michael Biehl, and Ernest Mwebaze","Early detection of plant diseases using spectral data","2020","Association for Computing Machinery, New York, NY, USA, Article 26","https://doi.org/10.1145/3378184.3378222"
"Sizhen Bian, Mengxi Liu, Bo Zhou, Paul Lukowicz, and Michele Magno","Body-Area Capacitive or Electric Field Sensing for Human Activity Recognition and Human-Computer Interaction: A Comprehensive Survey","2024","ACM Interact. Mob. Wearable Ubiquitous Technol. 8, 1, Article 4 (March 2024), 49 pages","https://doi.org/10.1145/3643555"
"Jiadi Yao, Hong Luo, Jun Qi, and Xiao-Lei Zhang","Interpretable Spectrum Transformation Attacks to Speaker Recognition Systems","2024","Audio, Speech and Lang. Proc. 32 (2024)","https://doi.org/10.1109/TASLP.2024.3364100"
"Lehuan Zhang, Shikai Guo, Yi Guo, Hui Li, Yu Chai, Rong Chen, Xiaochen Li, and He Jiang","Context-based Transfer Learning for Structuring Fault Localization and Program Repair Automation","2025","Softw. Eng. Methodol. 34, 4, Article 96 (May 2025), 32 pages","https://doi.org/10.1145/3705302"
"Eric Guizzo, Tillman Weyde, Simone Scardapane, and Danilo Comminiello","Learning Speech Emotion Representations in the Quaternion Domain","2023","Audio, Speech and Lang. Proc. 31 (2023)","https://doi.org/10.1109/TASLP.2023.3250840"
"Daniel Volya and Prabhat Mishra","Quantum Spectral Clustering of Mixed Graphs","2022","IEEE Press","https://doi.org/10.1109/DAC18074.2021.9586308"
"Dawei Tian, Zhipeng Ma, Dingxin He, and Liangliang Lu","EmbARC MLI based Design and Implementation of Real-time Keyword Spotting","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3446999.3447008"
"Hassan Hajjdiab, Haitham Farok, and Fares M. Howari","The Application of Narrow-Band NDVI as a Tool for Mapping Mangrove Environment in Abu Dhabi","2017","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3055635.3056605"
"Liheng Yu, Pengkun Wang, Zhe Zhao, Zhongchao Yi, Sun Nan, Di Wu, and Yang Wang","XRDMamba: Large-scale Crystal Material Space Group Identification with Selective State Space Model","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3627673.3680006"
"Feng Su and Chris Joslin","Subjective and Objective Evaluation of Procedurally-Generated Audio for Soft-Body Interactions","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3478384.3478404"
"Shansong Liu, Mengzhe Geng, Shoukang Hu, Xurong Xie, Mingyu Cui, Jianwei Yu, Xunying Liu, and Helen Meng","Recent Progress in the CUHK Dysarthric Speech Recognition System","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3091805"
"Alexander Bohlender, Ann Spriet, Wouter Tirry, and Nilesh Madhu","Spatially Selective Speaker Separation Using a DNN With a Location Dependent Feature Extraction","2023","Audio, Speech and Lang. Proc. 32 (2024)","https://doi.org/10.1109/TASLP.2023.3343605"
"Huiquan Wang, Tianzi Feng, and Nian Wu","Data Equalization Distribution Improves the Near-infrared Tissue Reconstruction based on Stacked Auto-encoder","2020","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3399637.3399649"
"Dmitriy Smirnov, Chloe LeGendre, Xueming Yu, and Paul Debevec","Magenta Green Screen: Spectrally Multiplexed Alpha Matting with Deep Colorization","2023","Association for Computing Machinery, New York, NY, USA, Article 2","https://doi.org/10.1145/3603521.3604293"
"Lu Zhang, Mingjiang Wang, Qiquan Zhang, Xinsheng Wang, and Ming Liu","PhaseDCN: A Phase-Enhanced Dual-Path Dilated Convolutional Network for Single-Channel Speech Enhancement","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3092585"
"Lili Liu, Lishan Zhang, Yan Shu, Shuwen Wang, Han Wu, and Min Xv","Evaluation of a collaborative reading annotation system through multimodal data analysis","2023","Association for Computing Machinery, New York, NY, USA, Article 382","https://doi.org/10.1145/3544549.3573854"
"Yang Liu, Haoqin Sun, Wenbo Guan, Yuqi Xia, Yongwei Li, Masashi Unoki, and Zhen Zhao","A Discriminative Feature Representation Method Based on Cascaded Attention Network With Adversarial Strategy for Speech Emotion Recognition","2023","Audio, Speech and Lang. Proc. 31 (2023)","https://doi.org/10.1109/TASLP.2023.3245401"
"Xiaowei Chen, Xiao Jiang, Lishuang Zhan, Shihui Guo, Qunsheng Ruan, Guoliang Luo, Minghong Liao, and Yipeng Qin","Full-body Human Motion Reconstruction with Sparse Joint Tracking Using Flexible Sensors","2023","Multimedia Comput. Commun. Appl. 20, 2, Article 44 (February 2024), 19 pages","https://doi.org/10.1145/3564700"
"Ke Tan, Jitong Chen, and DeLiang Wang","Gated Residual Networks With Dilated Convolutions for Monaural Speech Enhancement","2019","Audio, Speech and Lang. Proc. 27, 1 (January 2019)","https://doi.org/10.1109/TASLP.2018.2876171"
"Guillaume Carbajal, Romain Serizel, Emmanuel Vincent, and Eric Humbert","Joint NN-Supported Multichannel Reduction of Acoustic Echo, Reverberation and Noise","2020","Audio, Speech and Lang. Proc. 28 (2020)","https://doi.org/10.1109/TASLP.2020.3008974"
"Eloi Moliner and Vesa Välimäki","BEHM-GAN: Bandwidth Extension of Historical Music Using Generative Adversarial Networks","2022","Audio, Speech and Lang. Proc. 31 (2023)","https://doi.org/10.1109/TASLP.2022.3190726"
"Yubo Wang, Yijie Ding, Jijun Tang, Yu Dai, and Fei Guo","CrystalM: A Multi-View Fusion Approach for Protein Crystallization Prediction","2021","Comput. Biol. Bioinformatics 18, 1 (Jan.-Feb. 2021)","https://doi.org/10.1109/TCBB.2019.2912173"
"Pantid Chantangphol, Theerat Sakdejayont, Monchai Lertsutthiwong, and Tawunrat Chalothorn","Deep Noise-Aware Quality Loss for Speaker Verification","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3627673.3679895"
"Asmaa Hashem Sweidan, Nashwa El-Bendary, and Esraa Elhariri","Autoregressive Feature Extraction with Topic Modeling for Aspect-based Sentiment Analysis of Arabic as a Low-resource Language","2024","Asian Low-Resour. Lang. Inf. Process. 23, 2, Article 23 (February 2024), 18 pages","https://doi.org/10.1145/3638050"
"Robert Rehr and Timo Gerkmann","SNR-Based Features and Diverse Training Data for Robust DNN-Based Speech Enhancement","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3082702"
"Yuuki Tachioka","Restoration of hyperspectral images from RGB images by using two-band models","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3688268.3688276"
"Andong Li, Guochen Yu, Chengshi Zheng, Wenzhe Liu, and Xiaodong Li","A General Unfolding Speech Enhancement Method Motivated by Taylor&amp;#x0027;s Theorem","2023","Audio, Speech and Lang. Proc. 31 (2023)","https://doi.org/10.1109/TASLP.2023.3313442"
"Cheng Shen, Jun Huang, Guangyu Sun, and Jingshu Chen","Electromagnetic Fingerprinting of Memory Heartbeats: System and Applications","2022","ACM Interact. Mob. Wearable Ubiquitous Technol. 6, 3, Article 138 (September 2022), 23 pages","https://doi.org/10.1145/3550295"
"Chunyu Liang, Yumeng Ju, Xinyu Hao, Yan Zhang, and Shuang Liu","Abnormal Oscillations in Beta and Gamma of Generalized Anxiety Disorder Patients Based on Resting State EEG","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3637732.3637741"
"Shuheng Li, Jingbo Shang, Rajesh K. Gupta, and Dezhi Hong","SQEE: A Machine Perception Approach to Sensing Quality Evaluation at the Edge by Uncertainty Quantification","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3560905.3568534"
"Davide Fucci, Daniela Girardi, Nicole Novielli, Luigi Quaranta, and Filippo Lanubile","A replication study on code comprehension and expertise using lightweight biometric sensors","2019","IEEE Press","https://doi.org/10.1109/ICPC.2019.00050"
"Xavier Alameda-Pineda, Miriam Redi, Mohammad Soleymani, Nicu Sebe, Shih-Fu Chang, and Samuel Gosling","Special Section on Multimodal Understanding of Social, Affective, and Subjective Attributes","2019","Multimedia Comput. Commun. Appl. 15, 1s, Article 11 (January 2019), 3 pages","https://doi.org/10.1145/3292061"
"Ighoyota Ben Ajenaghughrure, Sonia Cláudia Da Costa Sousa, and David Lamas","Psychophysiological Modeling of Trust In Technology: Influence of Feature Selection Methods","2021","ACM Hum.-Comput. Interact. 5, EICS, Article 203 (June 2021), 25 pages","https://doi.org/10.1145/3459745"
"Fang Feng, Mengxin Tang, and Wen Lei","Study of Procrastination in Higher Vocational Education Based on Online Learning Data","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3568739.3568755"
"Narayan Vetrekar, Raghavendra Ramachandra, Aniketh Gaonkar, and Rajendra Gad","Towards the Influence of Eyeglasses on the Cross-spectral Periocular Verification: Does Eyeglass Detection Improve Verification Performance? In Proceedings of the Fourteenth Indian Conference on Computer Vision, Graphics and Image Processing (ICVGIP '23)","2024","","https://doi.org/10.1145/3627631.3627656"
"Zafi Sherhan Syed, Kirill Sidorov, and David Marshall","Depression Severity Prediction Based on Biomarkers of Psychomotor Retardation","2017","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3133944.3133947"
"Honghao Dong, Rui Su, Guoping Wang, and Sheng Li","Efficient Neural Path Guiding with 4D Modeling","2024","Association for Computing Machinery, New York, NY, USA, Article 21","https://doi.org/10.1145/3680528.3687687"
"Jianqing Gao, Jun Du, and Enhong Chen","Mixed-Bandwidth Cross-Channel Speech Recognition via Joint Optimization of DNN-Based Bandwidth Expansion and Acoustic Modeling","2019","Audio, Speech and Lang. Proc. 27, 3 (March 2019)","https://doi.org/10.1109/TASLP.2018.2886739"
"Aykut Büker and Cemal Hanilçi","Angular Margin Softmax Loss and Its Variants for Double Compressed AMR Audio Detection","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3437880.3460414"
"Mengzhe Geng, Xurong Xie, Zi Ye, Tianzi Wang, Guinan Li, Shujie Hu, Xunying Liu, and Helen Meng","Speaker Adaptation Using Spectro-Temporal Deep Features for Dysarthric and Elderly Speech Recognition","2022","Audio, Speech and Lang. Proc. 30 (2022)","https://doi.org/10.1109/TASLP.2022.3195113"
"Xin Wang, Shinji Takaki, and Junichi Yamagishi","Neural Source-Filter Waveform Models for Statistical Parametric Speech Synthesis","2019","Audio, Speech and Lang. Proc. 28 (2020)","https://doi.org/10.1109/TASLP.2019.2956145"
"Trilce Estrada, Jeremy Benson, Hector Carrillo-Cabada, Asghar M. Razavi, Michel A. Cuendet, Harel Weinstein, Ewa Deelman, and Michela Taufer","Graphic Encoding of Macromolecules for Efficient High-Throughput Analysis","2018","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3233547.3233607"
"Po-Sen Huang, Minje Kim, Mark Hasegawa-Johnson, and Paris Smaragdis","Joint optimization of masks and deep recurrent neural networks for monaural source separation","2015","Audio, Speech and Lang. Proc. 23, 12 (December 2015)","https://doi.org/10.1109/TASLP.2015.2468583"
"Changying Shen, Xinhui Guan, Xueze Lü, Yuanzhi Zhang, and Xue Liu","Rapid detecting of n-3 PUFAs content of enriched eggs during household storage based on near-infrared reflectance spectroscopy","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3573428.3573773"
"Heng Zheng, Yuanxi Fu, M. Janina Sarol, Ishita Sarraf, and Jodi Schneider","Addressing Unreliability Propagation in Scientific Digital Libraries","2025","Association for Computing Machinery, New York, NY, USA, Article 1","https://doi.org/10.1145/3677389.3702526"
"Yan Fu, Shuyu Wang, Xiaopeng Sha, Lianjiang Li, and Yuliang Zhao","Trimodality Fusion for Soft Gripper's Grasping Prediction","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3584376.3584551"
"Bob L. Sturm","The “Horse” Inside: Seeking Causes Behind the Behaviors of Music Content Analysis Systems","2017","Entertain. 14, 2, Article 3 (Summer 2016), 32 pages","https://doi.org/10.1145/2967507"
"Stylianos Ioannis Mimilakis, Konstantinos Drossos, Estefanía Cano, and Gerald Schuller","Examining the Mapping Functions of Denoising Autoencoders in Singing Voice Separation","2019","Audio, Speech and Lang. Proc. 28 (2020)","https://doi.org/10.1109/TASLP.2019.2952013"
"Jian Ding, Ranveer Chandra, Rattan Lal, and Leandros Tassiulas","Scarf: Soil Carbon Sensing with Wi-Fi and Optical Signals","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3636534.3697449"
"Yubing Wang, Ye Zhang, and Kaifeng Duan","Hyperspectral Image Classification Using 3D Attention Mechanism in Collaboration with Transformer","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3641584.3641609"
"Xuan-May Le, Ling Luo, Uwe Aickelin, and Minh-Tuan Tran","ShapeFormer: Shapelet Transformer for Multivariate Time Series Classification","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3637528.3671862"
"Eugenio Vocaturo, Ester Zumpano, and Pierangelo Veltri","On discovering relevant features for tongue colored image analysis","2019","Association for Computing Machinery, New York, NY, USA, Article 12","https://doi.org/10.1145/3331076.3331124"
"Alexander Bohlender, Ann Spriet, Wouter Tirry, and Nilesh Madhu","Exploiting Temporal Context in CNN Based Multisource DOA Estimation","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3067113"
"Rui Liu, Qiuhao Wang, Huiyao Zhang, and Lijuan Wang","An efficient and lightweight YOLOv8s strawberry maturity detection model","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3718441.3718444"
"Vijay Kumar and Kolin Paul","Fundus Imaging-Based Healthcare: Present and Future","2023","Comput. Healthcare 4, 3, Article 16 (July 2023), 34 pages","https://doi.org/10.1145/3586580"
"Alexander Brace, Rafael Vescovi, Ryan Chard, Nickolaus D. Saint, Arvind Ramanathan, Nestor J. Zaluzec, and Ian Foster","Linking the Dynamic PicoProbe Analytical Electron-Optical Beam Line / Microscope to Supercomputers","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3624062.3624614"
"Zhili Tan, Man-Wai Mak, Brian Kan-Wing Mak, and Yingke Zhu","Denoised Senone I-Vectors for Robust Speaker Verification","2018","Audio, Speech and Lang. Proc. 26, 4 (April 2018)","https://doi.org/10.1109/TASLP.2018.2796843"
"Alexander Cathis, Ge Li, Shijia Wei, Michael Orshansky, Mohit Tiwari, and Andreas Gerstlauer","SoK Paper: Power Side-Channel Malware Detection","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3696843.3696849"
"Xiaobin Ren, Kaiqi Zhao, Patricia J. Riddle, Katerina Taskova, Qingyi Pan, and Lianyan Li","DAMR: Dynamic Adjacency Matrix Representation Learning for Multivariate Time Series Imputation","2023","ACM Manag. Data 1, 2, Article 188 (June 2023), 25 pages","https://doi.org/10.1145/3589333"
"Zhengrui Ma, Zhao Kang, Guangchun Luo, Ling Tian, and Wenyu Chen","Towards Clustering-friendly Representations: Subspace Clustering via Graph Filtering","2020","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3394171.3413597"
"Harshvardhan Sanjay Kendre, Rashmi Ashtagi, Mandar Karmarkar, Neha Mangesh Kamtalwar, and Harsh Anil Karadbhajane","Music Mood Prediction and Playlist Recommendation based on Facial Expressions","2024","Association for Computing Machinery, New York, NY, USA, Article 92","https://doi.org/10.1145/3647444.3647919"
"Hongjun Niu, Wei Shu, Dongge Lei, Shunru Zhang, and Leiping Chen","Research on Visual Diagnosis of Citrus Diseased Leaves Based on Image Processing Technology","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3641343.3641455"
"Yang Ai and Zhen-Hua Ling","Low-Latency Neural Speech Phase Prediction Based on Parallel Estimation Architecture and Anti-Wrapping Losses for Speech Generation Tasks","2024","Audio, Speech and Lang. Proc. 32 (2024)","https://doi.org/10.1109/TASLP.2024.3385285"
"Xueying Li, Yong He, Anlang Peng, and Kaixue Yao","Rainfall Recognition Based on Multi-Feature Fusion of Audio Signals","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3644523.3644586"
"Shang-Hua Teng","“Intelligent Heuristics Are the Future of Computing”","2023","Intell. Syst. Technol. 14, 6, Article 96 (December 2023), 39 pages","https://doi.org/10.1145/3627708"
"Yao Yang, Wei Long, and Daowu Li","A Classifier for Nuclear Pulse Detection based on CNN","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3425577.3425595"
"Yi Han, Sriharsha Etigowni, Hua Liu, Saman Zonouz, and Athina Petropulu","Watch Me, but Don't Touch Me! Contactless Control Flow Monitoring via Electromagnetic Emanations","2017","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3133956.3134081"
"Rongzhi Gu, Shi-Xiong Zhang, Yuexian Zou, and Dong Yu","Towards Unified All-Neural Beamforming for Time and Frequency Domain Speech Separation","2022","Audio, Speech and Lang. Proc. 31 (2023)","https://doi.org/10.1109/TASLP.2022.3229261"
"Akihiro Kato and Tomi H. Kinnunen","Statistical Regression Models for Noise Robust F0 Estimation Using Recurrent Deep Neural Networks","2019","Audio, Speech and Lang. Proc. 27, 12 (Dec. 2019)","https://doi.org/10.1109/TASLP.2019.2945489"
"Quan Zheng, Vahid Babaei, Gordon Wetzstein, Hans-Peter Seidel, Matthias Zwicker, and Gurprit Singh","Neural light field 3D printing","2020","Graph. 39, 6, Article 207 (December 2020), 12 pages","https://doi.org/10.1145/3414685.3417879"
"Bahar Irfan, Mariacarla Staffa, Andreea Bobu, and Nikhil Churamani","Lifelong Learning and Personalization in Long-Term Human-Robot Interaction (LEAP-HRI): Open-World Learning","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3610978.3638159"
"Lu Chen, Xinwei Luo, and Hanlu Zhou","A Hierarchical Underwater Acoustic Target Recognition Method Based on Transformer and Transfer Learning","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3655755.3655758"
"Zilong Shao, Siyang Song, Shashank Jaiswal, Linlin Shen, Michel Valstar, and Hatice Gunes","Personality Recognition by Modelling Person-specific Cognitive Processes using Graph Representation","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3474085.3475460"
"Ping Liu, Qiqi Tao, and Joey Zhou","Robust Deepfake Detection by Addressing Generalization and Trustworthiness Challenges: A Short Survey","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3689090.3689386"
"Ilke Demir and Umur Aybars Ciftci","Where Do Deep Fakes Look? Synthetic Face Detection via Gaze Tracking","2021","Association for Computing Machinery, New York, NY, USA, Article 6","https://doi.org/10.1145/3448017.3457387"
"Bin Wu, Sakriani Sakti, Jinsong Zhang, and Satoshi Nakamura","Tackling Perception Bias in Unsupervised Phoneme Discovery Using DPGMM-RNN Hybrid Model and Functional Load","2020","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2020.3042016"
"Philippe Pasquier, Arne Eigenfeldt, Oliver Bown, and Shlomo Dubnov","An Introduction to Musical Metacreation","2017","Entertain. 14, 2, Article 2 (Summer 2016), 14 pages","https://doi.org/10.1145/2930672"
"Menglu Li, Yasaman Ahmadiadli, and Xiao-Ping Zhang","A Survey on Speech Deepfake Detection","2025","Surv. 57, 7, Article 165 (July 2025), 38 pages","https://doi.org/10.1145/3714458"
"Antonis Matakos, Bruno Ordozgoiti, and Suhas Thejaswi","Fair Column Subset Selection","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3637528.3672005"
"Wenhao Zhang, Haipeng Dai, Dongyu Xia, Yang Pan, Zeshui Li, Wei Wang, Zhen Li, Lei Wang, and Guihai Chen","MP-Gait: Fine-grained Parkinson's Disease Gait Impairment Assessment with Robust Feature Analysis","2024","ACM Interact. Mob. Wearable Ubiquitous Technol. 8, 3, Article 142 (September 2024), 31 pages","https://doi.org/10.1145/3678577"
"Xinyu Zhang, Shanshan Feng, Jianghong Ma, Huiwei Lin, Xutao Li, Yunming Ye, Fan Li, and Yew Soon Ong","FRNet: Frequency-based Rotation Network for Long-term Time Series Forecasting","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3637528.3671713"
"Zengwei Yao, Wenjie Pei, Fanglin Chen, Guangming Lu, and David Zhang","Stepwise-Refining Speech Separation Network via Fine-Grained Encoding in High-Order Latent Domain","2022","Audio, Speech and Lang. Proc. 30 (2022)","https://doi.org/10.1109/TASLP.2022.3140556"
"Nikolai Hofmann, Jon Hasselgren, and Jacob Munkberg","Joint Neural Denoising of Surfaces and Volumes","2023","ACM Comput. Graph. Interact. Tech. 6, 1, Article 10 (May 2023), 16 pages","https://doi.org/10.1145/3585497"
"Yusuke Kawasaki, Tahera Hossain, Anna Yokokubo, and Guillaume Lopez","Estimating the Degree of Mental State using Heart Rate while Studying","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3460418.3479317"
"Tao Wang, Ruibo Fu, Jiangyan Yi, Jianhua Tao, and Zhengqi Wen","NeuralDPS: Neural Deterministic Plus Stochastic Model With Multiband Excitation for Noise-Controllable Waveform Generation","2022","Audio, Speech and Lang. Proc. 30 (2022)","https://doi.org/10.1109/TASLP.2022.3140480"
"Zengying Pan, Ruijiao Wu, Gengwei Chen, Cairen Jian, and Qian Weng","Extraction of Rice Planting Range Based on Hyperspectral Data of ZY-1 02E","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3691016.3691069"
"Cristopher Flagg, Ophir Frieder, Sean MacAvaney, and Gholam Motamedi","Real-time Streaming of Gait Assessment for Parkinson's Disease","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3437963.3441701"
"Torsten Schlett, Christian Rathgeb, Olaf Henniger, Javier Galbally, Julian Fierrez, and Christoph Busch","Face Image Quality Assessment: A Literature Survey","2022","Surv. 54, 10s, Article 210 (January 2022), 49 pages","https://doi.org/10.1145/3507901"
"Harini G, Aiman Farooq, and Deepak Mishra","Leveraging Auxiliary Classification for Rib Fracture Segmentation","2025","Association for Computing Machinery, New York, NY, USA, Article 34","https://doi.org/10.1145/3702250.3702284"
"Kai Xu, Rajkarn Singh, Marco Fiore, Mahesh K. Marina, Hakan Bilen, Muhammad Usama, Howard Benn, and Cezary Ziemlicki","SpectraGAN: spectrum based generation of city scale spatiotemporal mobile network traffic data","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3485983.3494844"
"Douglas O'Shaughnessy","Review of Methods for Automatic Speaker Verification","2023","Audio, Speech and Lang. Proc. 32 (2024)","https://doi.org/10.1109/TASLP.2023.3346293"
"Li Li, Hirokazu Kameoka, and Shoji Makino","FastMVAE2: On Improving and Accelerating the Fast Variational Autoencoder-Based Source Separation Algorithm for Determined Mixtures","2022","Audio, Speech and Lang. Proc. 31 (2023)","https://doi.org/10.1109/TASLP.2022.3214763"
"Chenglin Xu, Wei Rao, Eng Siong Chng, and Haizhou Li","SpEx: Multi-Scale Time Domain Speaker Extraction Network","2020","Audio, Speech and Lang. Proc. 28 (2020)","https://doi.org/10.1109/TASLP.2020.2987429"
"Ian McLoughlin, Haomin Zhang, Zhipeng Xie, Yan Song, and Wei Xiao","Robust sound event classification using deep neural networks","2015","Audio, Speech and Lang. Proc. 23, 3 (March 2015)","https://doi.org/10.1109/TASLP.2015.2389618"
"Kai Shao, Rui Wang, Yixue Hao, Long Hu, Min Chen, and Hans Arno Jacobsen","Multimodal Physiological Signals Representation Learning via Multiscale Contrasting for Depression Recognition","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3664647.3681605"
"Bong-Ki Lee and Joon-Hyuk Chang","Packet loss concealment based on deep neural networks for digital speech transmission","2016","Audio, Speech and Lang. Proc. 24, 2 (February 2016)","https://doi.org/10.1109/TASLP.2015.2509780"
"Hossein Yazdani, Leo L. Cheng, David C. Christiani, and Azam Yazdani","Bounded Fuzzy Possibilistic Method Reveals Information about Lung Cancer through Analysis of Metabolomics","2020","Comput. Biol. Bioinformatics 17, 2 (March-April 2020)","https://doi.org/10.1109/TCBB.2018.2869757"
"Tianrui Wang, Weibin Zhu, Yingying Gao, Shilei Zhang, and Junlan Feng","Harmonic Attention for Monaural Speech Enhancement","2023","Audio, Speech and Lang. Proc. 31 (2023)","https://doi.org/10.1109/TASLP.2023.3284522"
"Kanika Saini, Sheetal Kalra, and Sandeep K. Sood","IoT-Fog-Cloud Centric Earthquake Monitoring and Prediction","2021","Embed. Comput. Syst. 20, 6, Article 115 (November 2021), 26 pages","https://doi.org/10.1145/3487942"
"Yongquan Hu, Hui-Shyong Yeo, Mingyue Yuan, Haoran Fan, Don Samitha Elvitigala, Wen Hu, and Aaron Quigley","MicroCam: Leveraging Smartphone Microscope Camera for Context-Aware Contact Surface Sensing","2023","ACM Interact. Mob. Wearable Ubiquitous Technol. 7, 3, Article 98 (September 2023), 28 pages","https://doi.org/10.1145/3610921"
"Morena Danieli, Giuseppe Riccardi, and Firoj Alam","Emotion Unfolding and Affective Scenes: A Case Study in Spoken Conversations","2015","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/2829966.2829967"
"Jonathan S. Lew, Yunpeng Liu, Wenyi Gong, Negar Goli, R. David Evans, and Tor M. Aamodt","Anticipating and eliminating redundant computations in accelerated sparse training","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3470496.3527404"
"Tauhidur Rahman, Alexander T. Adams, Perry Schein, Aadhar Jain, David Erickson, and Tanzeem Choudhury","Nutrilyzer: A Mobile System for Characterizing Liquid Food with Photoacoustic Effect","2016","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/2994551.2994572"
